Name,Electricity_kWh,Car_km,Short_Haul_Flights,Long_Haul_Flights,Electricity_Emissions_kg,Car_Emissions_kg,Flight_Emissions_kg,Total_Emissions_kg,Total_Emissions_tons
User_917,3061.2603167934235,22256.889808761454,1,0,1454.0986504768762,4273.3228432822,110,5837.421493759076,5.837421493759076
User_918,7639.173148735097,25452.76137271574,1,0,3628.607245649171,4886.930183561422,110,8625.537429210593,8.625537429210594
User_919,6345.240559118326,12678.875910408275,1,0,3013.9892655812046,2434.344174798389,110,5558.333440379593,5.558333440379593
User_920,1980.7922303651678,9087.927169212877,3,0,940.8763094234547,1744.8820164888723,330,3015.758325912327,3.0157583259123273
User_921,7079.275831285389,9758.854020690933,0,0,3362.65601986056,1873.6999719726591,0,5236.355991833219,5.23635599183322
User_922,4412.018387746595,21378.639992955385,1,1,2095.7087341796328,4104.698878647434,550,6750.407612827066,6.7504076128270665
User_923,7261.86558825864,24503.383995169082,4,0,3449.386154422854,4704.649727072464,440,8594.035881495318,8.594035881495317
User_924,6598.986791631207,5448.41903269808,1,2,3134.518726024823,1046.0964542780314,990,5170.615180302854,5.170615180302854
User_925,3976.494531284634,11128.230244732957,2,0,1888.834902360201,2136.6202069887277,220,4245.455109348929,4.245455109348929
User_926,1157.2851582408218,27058.205902474503,2,0,549.7104501643903,5195.1755332751045,220,5964.885983439495,5.964885983439495
User_927,2880.7415156946226,24200.805590842177,1,2,1368.3522199549457,4646.5546734416985,990,7004.906893396645,7.004906893396645
User_928,4791.439502626068,29545.752082874274,1,0,2275.9337637473823,5672.78439991186,110,8058.718163659243,8.058718163659243
User_929,5434.347538783031,22627.447790462422,4,0,2581.3150809219396,4344.469975768785,440,7365.785056690725,7.365785056690725
User_930,2805.213798032416,11795.856030837667,2,0,1332.4765540653975,2264.804357920832,220,3817.2809119862295,3.8172809119862294
User_931,1975.492518509769,17719.135019839134,2,1,938.3589462921402,3402.0739238091137,660,5000.432870101254,5.000432870101253
User_932,6844.511657595094,19830.42762741961,2,1,3251.1430373576695,3807.442104464565,660,7718.585141822235,7.718585141822235
User_933,7890.815264924865,2353.6744895137185,3,0,3748.1372508393106,451.90550198663396,330,4530.042752825944,4.530042752825945
User_934,4679.831276118801,16334.908773115952,2,0,2222.9198561564303,3136.302484438263,220,5579.222340594693,5.5792223405946935
User_935,2201.755000938125,21279.624854178288,1,1,1045.8336254456092,4085.687972002231,550,5681.521597447841,5.681521597447841
User_936,2906.151285635583,5019.639120031811,2,0,1380.4218606769018,963.7707110461077,220,2564.1925717230097,2.5641925717230096
User_937,1128.7347358322672,23418.951522766714,1,0,536.1489995203269,4496.438692371209,110,5142.587691891536,5.142587691891537
User_938,7400.091645923493,17513.183415423347,2,0,3515.0435318136592,3362.531215761283,220,7097.574747574942,7.097574747574942
User_939,1824.257580230988,28566.65357092784,2,0,866.5223506097193,5484.797485618145,220,6571.3198362278645,6.571319836227865
User_940,5035.615328599775,1272.668946206751,2,1,2391.917281084893,244.35243767169618,660,3296.269718756589,3.296269718756589
User_941,2918.386544810442,7959.784126664009,2,1,1386.2336087849599,1528.2785523194898,660,3574.5121611044497,3.5745121611044497
User_942,4879.246017610554,18046.61637899472,2,1,2317.641858365013,3464.9503447669863,660,6442.592203131999,6.442592203131999
User_943,5559.9427184630495,8896.797366177922,1,1,2640.972791269948,1708.1850943061609,550,4899.157885576109,4.899157885576109
User_944,6808.192625950412,21432.724922137266,0,0,3233.8914973264455,4115.0831850503555,0,7348.974682376801,7.3489746823768005
User_945,2444.948902324222,22770.15847565793,2,0,1161.3507286040056,4371.870427326322,220,5753.221155930328,5.753221155930328
User_946,1076.9708006093633,3075.4789219942336,0,0,511.56113028944753,590.4919530228929,0,1102.0530833123403,1.1020530833123403
User_947,1958.1994104816508,15415.633926203032,0,0,930.1447199787841,2959.8017138309824,0,3889.9464338097664,3.8899464338097665
User_948,7300.130492936735,15266.716667731676,2,0,3467.561984144949,2931.209600204482,220,6618.771584349431,6.618771584349431
User_949,7117.2305429376065,11078.423106466233,1,1,3380.684507895363,2127.0572364415166,550,6057.7417443368795,6.057741744336879
User_950,5181.891715192158,27987.745877090165,0,2,2461.398564716275,5373.647208401312,880,8715.045773117587,8.715045773117586
User_951,5203.618023035574,24825.189596196637,0,1,2471.7185609418975,4766.436402469754,440,7678.154963411652,7.678154963411652
User_952,5655.256721823788,20916.281457289104,1,0,2686.2469428662994,4015.926039799508,110,6812.1729826658075,6.812172982665808
User_953,2227.598950364147,21429.799072049926,1,0,1058.10950142297,4114.521421833586,110,5282.630923256556,5.282630923256557
User_954,7400.883621474719,13851.484314393572,3,1,3515.419720200491,2659.484988363566,770,6944.904708564058,6.944904708564057
User_955,3931.3936742445117,27629.835632897277,2,0,1867.4119952661429,5304.928441516277,220,7392.3404367824205,7.392340436782421
User_956,3681.9696977464823,20837.86281759856,1,0,1748.935606429579,4000.869660978924,110,5859.805267408503,5.859805267408503
User_957,4632.423936979863,21869.431849674493,1,1,2200.401370065435,4198.930915137503,550,6949.332285202938,6.949332285202938
User_958,1328.7617674253852,25850.727113620356,4,1,631.161839527058,4963.339605815108,880,6474.501445342166,6.474501445342167
User_959,2163.9835812925558,8222.14768026573,2,2,1027.892201113964,1578.6523546110204,1100,3706.544555724984,3.7065445557249843
User_960,6166.235314984593,24212.12711600109,1,0,2928.9617746176814,4648.728406272209,110,7687.690180889891,7.687690180889891
User_961,1579.5906754758853,5857.218088694761,1,0,750.3055708510454,1124.5858730293942,110,1984.8914438804395,1.9848914438804395
User_962,5222.064766264717,10360.258567346635,1,0,2480.4807639757405,1989.1696449305539,110,4579.650408906295,4.579650408906295
User_963,2717.4437677692467,10068.31362809528,0,0,1290.7857896903922,1933.116216594294,0,3223.902006284686,3.2239020062846864
User_964,3725.069298293836,29355.764051674218,3,0,1769.407916689572,5636.30669792145,330,7735.714614611022,7.735714614611021
User_965,3020.856157394899,25696.116712437804,2,0,1434.906674762577,4933.654408788058,220,6588.561083550636,6.588561083550636
User_966,3489.709015254644,21035.09584770779,0,0,1657.6117822459557,4038.738402759896,0,5696.350185005852,5.696350185005852
User_967,6033.321336289719,21811.702848461704,5,1,2865.8276347376163,4187.846946904648,990,8043.6745816422645,8.043674581642264
User_968,3079.852009362225,16862.18383207713,0,1,1462.9297044470568,3237.539295758809,440,5140.469000205866,5.140469000205866
User_969,4964.83248207828,28412.720013255574,1,1,2358.2954289871827,5455.24224254507,550,8363.537671532253,8.363537671532253
User_970,4332.352815393698,14887.762586470846,3,0,2057.8675873120064,2858.4504166024026,330,5246.318003914409,5.246318003914409
User_971,5645.698157538537,11415.531296096835,1,0,2681.706624830805,2191.7820088505923,110,4983.488633681398,4.9834886336813975
User_972,7557.808175273306,4891.06010794773,2,0,3589.95888325482,939.0835407259642,220,4749.042423980784,4.749042423980784
User_973,6128.004680471752,23586.16956783174,2,0,2910.8022232240824,4528.544557023694,220,7659.346780247777,7.659346780247777
User_974,2504.5826501352976,22033.31796226774,1,2,1189.6767588142663,4230.397048755406,990,6410.073807569673,6.410073807569673
User_975,1218.2819454289927,11530.651155724046,3,0,578.6839240787715,2213.885021899017,330,3122.5689459777886,3.122568945977789
User_976,2835.8483100987755,755.8024187768808,1,0,1347.0279472969182,145.11406440516112,110,1602.1420117020793,1.6021420117020793
User_977,5165.5455149017835,25169.919831540323,2,0,2453.634119578347,4832.624607655742,220,7506.258727234089,7.506258727234089
User_978,1359.9806943897524,342.539503622209,2,1,645.9908298351323,65.76758469546412,660,1371.7584145305964,1.3717584145305963
User_979,4474.563730408654,21110.993388871528,2,0,2125.4177719441104,4053.3107306633333,220,6398.728502607444,6.398728502607444
User_980,5177.899942418225,29107.71329178171,0,0,2459.5024726486567,5588.680952022089,0,8048.183424670746,8.048183424670746
User_981,3339.7072357187258,13129.839844446104,1,0,1586.3609369663948,2520.9292501336517,110,4217.290187100047,4.217290187100047
User_982,6396.385426220753,7049.2021498785825,4,1,3038.2830774548574,1353.446812776688,880,5271.729890231545,5.271729890231545
User_983,1746.1877719364027,21146.13030130145,0,2,829.4391916697913,4060.057017849879,880,5769.49620951967,5.769496209519669
User_984,1525.9644721506613,24513.844260467555,1,0,724.8331242715641,4706.658098009771,110,5541.491222281335,5.541491222281334
User_985,6097.321293425223,16392.90948233542,0,3,2896.227614376981,3147.438620608401,1320,7363.666234985381,7.363666234985382
User_986,4468.439213443389,29011.058257684384,2,1,2122.5086263856097,5570.123185475402,660,8352.631811861012,8.352631811861013
User_987,5818.816774994152,1550.061649738833,4,2,2763.937968122222,297.61183674985597,1320,4381.549804872078,4.381549804872078
User_988,4043.7913702262235,15143.867949135843,3,1,1920.800900857456,2907.622646234082,770,5598.423547091538,5.598423547091539
User_989,2724.814232673748,21553.618419676503,0,1,1294.2867605200302,4138.294736577888,440,5872.581497097918,5.872581497097918
User_990,6733.716223719398,25879.21413447537,1,1,3198.515206266714,4968.809113819271,550,8717.324320085985,8.717324320085986
User_991,6595.9111527828545,5377.6683572337015,0,1,3133.0577975718556,1032.5123245888708,440,4605.570122160727,4.605570122160727
User_992,5862.875295980987,24000.104452910444,1,0,2784.8657655909687,4608.020054958805,110,7502.8858205497745,7.502885820549775
User_993,2905.0159606097386,16581.212271556356,3,0,1379.8825812896257,3183.5927561388203,330,4893.475337428446,4.8934753374284465
User_994,5131.61466808361,11896.610459698897,0,1,2437.5169673397145,2284.1492082621885,440,5161.666175601903,5.161666175601903
User_995,3526.8172785801876,3951.4508573728067,3,0,1675.238207325589,758.6785646155789,330,2763.916771941168,2.763916771941168
User_996,1641.074513286439,25958.872767267374,2,0,779.5103938110585,4984.103571315336,220,5983.613965126395,5.983613965126395
User_997,7421.195028235699,4718.19624539146,2,1,3525.067638411957,905.8936791151604,660,5090.961317527117,5.090961317527117
User_998,1957.7304164327297,9293.635776272977,1,0,929.9219478055466,1784.3780690444116,110,2824.3000168499584,2.8243000168499584
User_999,7651.661476745617,8701.365958873106,2,0,3634.5392014541676,1670.6622641036365,220,5525.201465557804,5.525201465557804
User_1000,4122.04041070569,26142.421025725627,1,0,1957.9691950852027,5019.344836939321,110,7087.314032024524,7.087314032024524
User_1001,2295.9305018703376,20181.08982626694,1,0,1090.5669883884102,3874.7692466432527,110,5075.336235031663,5.075336235031663
User_1002,4793.306631648507,23900.44191574117,6,0,2276.8206500330407,4588.884847822304,660,7525.705497855345,7.525705497855345
User_1003,7110.620851134858,7514.036963774969,2,2,3377.5449042890573,1442.695097044794,1100,5920.240001333851,5.920240001333851
User_1004,6125.574204866928,18746.222988209967,1,0,2909.6477473117907,3599.2748137363137,110,6618.922561048104,6.618922561048104
User_1005,6645.928035030148,17152.37949431246,2,1,3156.81581663932,3293.2568629079924,660,7110.072679547313,7.110072679547313
User_1006,5611.483566975022,24984.911303648132,0,1,2665.4546943131354,4797.1029703004415,440,7902.557664613577,7.9025576646135764
User_1007,5845.935951624967,27182.611814437816,0,0,2776.819577021859,5219.0614683720605,0,7995.8810453939195,7.9958810453939195
User_1008,6944.369560957235,364.7031443216042,2,0,3298.5755414546866,70.02300370974801,220,3588.5985451644347,3.5885985451644347
User_1009,2747.6760620143014,20220.59757176378,2,1,1305.146129456793,3882.3547337786463,660,5847.500863235439,5.84750086323544
User_1010,4425.974745501983,1555.0739735918705,1,0,2102.338004113442,298.57420292963917,110,2510.9122070430813,2.510912207043081
User_1011,2548.4660927372156,16465.759952320677,0,0,1210.5213940501774,3161.42591084557,0,4371.947304895747,4.371947304895747
User_1012,7913.676055976529,8628.981871310347,1,2,3758.996126588851,1656.7645192915866,990,6405.760645880438,6.405760645880438
User_1013,7608.415377806293,9203.297985664236,1,0,3613.997304457989,1767.0332132475332,110,5491.030517705522,5.491030517705521
User_1014,1275.9876795795412,10588.755103570697,0,1,606.094147800282,2033.0409798855737,440,3079.135127685856,3.079135127685856
User_1015,5939.026207609819,18638.773471488304,1,0,2821.037448614664,3578.6445065257544,110,6509.681955140419,6.509681955140419
User_1016,7476.738221909661,10021.498970063076,0,0,3551.4506554070886,1924.1278022521105,0,5475.5784576592,5.4755784576592
User_1017,2264.0274158913344,21980.97151770841,1,1,1075.4130225483839,4220.346531400015,550,5845.759553948399,5.845759553948399
User_1018,4975.616613868406,12135.821567216091,0,1,2363.4178915874927,2330.0777409054895,440,5133.495632492983,5.133495632492982
User_1019,7408.418083116293,2050.5960092987584,5,0,3518.998589480239,393.7144337853616,550,4462.7130232656,4.4627130232656
User_1020,1237.621850100592,23512.795274523218,4,1,587.8703787977811,4514.456692708458,880,5982.327071506239,5.982327071506239
User_1021,5881.941870727879,8572.74973778118,3,0,2793.9223885957426,1645.9679496539866,330,4769.890338249729,4.769890338249729
User_1022,3081.4430516078555,12983.006387977879,1,1,1463.6854495137313,2492.7372264917526,550,4506.422676005484,4.506422676005484
User_1023,7470.773367635713,20563.316496657048,1,3,3548.6173496269635,3948.156767358153,1430,8926.774116985116,8.926774116985117
User_1024,7797.407716157574,9973.68471446136,0,0,3703.7686651748477,1914.9474651765813,0,5618.7161303514295,5.618716130351429
User_1025,7609.865423794037,1697.5696844014687,1,1,3614.6860763021677,325.933379405082,550,4490.61945570725,4.49061945570725
User_1026,4319.499516602246,11217.631410384407,3,0,2051.762270386067,2153.785230793806,330,4535.5475011798735,4.535547501179874
User_1027,7034.298556925194,28333.457480829104,2,0,3341.291814539467,5440.023836319188,220,9001.315650858654,9.001315650858654
User_1028,6911.845789745493,19252.031918956745,0,0,3283.126750129109,3696.390128439695,0,6979.516878568804,6.979516878568804
User_1029,3233.7033127027894,20144.374460016206,1,1,1536.009073533825,3867.7198963231117,550,5953.728969856937,5.953728969856937
User_1030,6802.408319054742,18968.464609129194,3,0,3231.1439515510024,3641.9452049528054,330,7203.089156503807,7.2030891565038075
User_1031,1259.0534430084483,5969.764168783104,2,1,598.050385429013,1146.194720406356,660,2404.245105835369,2.404245105835369
User_1032,5173.889149374371,12550.015923068404,1,0,2457.5973459528263,2409.603057229134,110,4977.20040318196,4.97720040318196
User_1033,2610.0618610139213,22528.19395089955,2,0,1239.7793839816125,4325.413238572713,220,5785.192622554326,5.785192622554326
User_1034,1843.9682004409517,3041.1869265947744,1,2,875.884895209452,583.9078899061967,990,2449.7927851156487,2.449792785115649
User_1035,1538.6724114044641,8335.583282691368,2,1,730.8693954171205,1600.4319902767427,660,2991.3013856938633,2.991301385693863
User_1036,5874.021431146978,8289.573253975608,2,2,2790.1601797948147,1591.5980647633169,1100,5481.758244558132,5.481758244558132
User_1037,3379.124746376463,12960.56782783518,0,0,1605.0842545288199,2488.4290229443545,0,4093.5132774731746,4.093513277473175
User_1038,6073.367400701331,29411.062228265553,2,4,2884.849515333132,5646.9239478269865,1980,10511.773463160118,10.511773463160118
User_1039,1457.4943855925967,2025.0764005146582,1,1,692.3098331564834,388.8146688988144,550,1631.1245020552979,1.6311245020552978
User_1040,3207.032364814272,15561.02983141785,1,0,1523.3403732867791,2987.7177276322273,110,4621.058100919006,4.621058100919006
User_1041,4776.43904662736,5380.940460366313,2,1,2268.808547147996,1033.1405683903322,660,3961.949115538328,3.961949115538328
User_1042,6535.062153872745,29120.296362292323,1,1,3104.1545230895535,5591.096901560126,550,9245.25142464968,9.245251424649679
User_1043,3231.2675205244896,3399.105141823926,1,0,1534.8520722491326,652.6281872301938,110,2297.4802594793264,2.297480259479326
User_1044,5381.239635059063,12108.030070847737,0,0,2556.088826653055,2324.7417736027655,0,4880.83060025582,4.880830600255821
User_1045,7201.84423765331,22136.549545038186,1,0,3420.8760128853223,4250.217512647332,110,7781.093525532655,7.781093525532655
User_1046,5311.042317276132,21136.632840823357,2,0,2522.7451007061627,4058.2335054380846,220,6800.978606144247,6.800978606144247
User_1047,2630.7163232754365,12681.859106817967,1,0,1249.5902535558323,2434.9169485090497,110,3794.507202064882,3.794507202064882
User_1048,1170.8054708957661,10395.725038581548,3,1,556.1325986754889,1995.9792074076572,770,3322.111806083146,3.322111806083146
User_1049,7090.692117306509,11928.371356586116,2,0,3368.0787557205917,2290.2473004645344,220,5878.326056185126,5.878326056185125
User_1050,1148.88587595271,7928.287894759178,0,0,545.7207910775372,1522.2312757937623,0,2067.9520668712994,2.067952066871299
User_1051,7122.911708789396,6159.988161203994,0,1,3383.383061674963,1182.717726951167,440,5006.1007886261295,5.00610078862613
User_1052,4702.559938190484,14491.1909267667,2,2,2233.71597064048,2782.3086579392066,1100,6116.024628579687,6.116024628579686
User_1053,7573.473889590273,8056.012682028219,3,0,3597.4000975553795,1546.754434949418,330,5474.154532504797,5.474154532504797
User_1054,6591.482650415658,8623.849946917504,0,2,3130.9542589474377,1655.7791898081607,880,5666.733448755598,5.666733448755598
User_1055,7985.538773733362,19702.681904236713,2,0,3793.130917523347,3782.914925613449,220,7796.045843136796,7.796045843136796
User_1056,3454.982708161971,29056.119950996766,2,0,1641.1167863769363,5578.77503059138,220,7439.891816968316,7.4398918169683155
User_1057,6370.3180225178885,18109.116016781252,2,0,3025.901060695997,3476.9502752220005,220,6722.851335917998,6.722851335917998
User_1058,3813.516395264695,2309.3840119489882,0,0,1811.42028775073,443.4017302942058,0,2254.8220180449357,2.2548220180449356
User_1059,4359.129342127362,2267.508415622009,2,0,2070.586437510497,435.36161579942575,220,2725.9480533099227,2.7259480533099225
User_1060,5392.538242528591,28542.696625366978,2,0,2561.4556652010806,5480.1977520704595,220,8261.65341727154,8.26165341727154
User_1061,7115.739799304371,8918.723709220008,0,0,3379.9764046695764,1712.3949521702416,0,5092.371356839818,5.092371356839818
User_1062,7888.584284395066,2762.009582474263,0,2,3747.077535087656,530.3058398350585,880,5157.383374922714,5.1573833749227145
User_1063,6377.913897051627,17971.337614511445,1,1,3029.5091010995225,3450.4968219861976,550,7030.0059230857205,7.030005923085721
User_1064,3924.3674751713365,18709.463348707985,1,1,1864.0745507063848,3592.216962951933,550,6006.291513658318,6.006291513658318
User_1065,3949.499015939491,19455.144603560646,1,0,1876.0120325712583,3735.3877638836443,110,5721.399796454903,5.721399796454903
User_1066,6163.07611112224,8022.060835726239,1,1,2927.461152783064,1540.2356804594378,550,5017.696833242502,5.0176968332425025
User_1067,2671.440020378116,453.320526434251,2,1,1268.934009679605,87.0375410753762,660,2015.971550754981,2.015971550754981
User_1068,1773.3187919197626,28950.461083634156,3,0,842.3264261618872,5558.488528057758,330,6730.814954219645,6.730814954219645
User_1069,3482.355103485436,7526.7913707330745,1,0,1654.1186741555819,1445.1439431807503,110,3209.2626173363324,3.2092626173363326
User_1070,3010.672941578572,20280.788641576426,3,0,1430.0696472498216,3893.911419182674,330,5653.981066432496,5.653981066432496
User_1071,3074.1568431919304,21198.896096361288,2,0,1460.224500516167,4070.1880505013673,220,5750.4125510175345,5.750412551017535
User_1072,2635.2542573493693,18300.22251238457,3,1,1251.7457722409504,3513.642722377838,770,5535.388494618788,5.535388494618788
User_1073,1294.6523274545332,9387.221826409446,2,2,614.9598555409033,1802.3465906706138,1100,3517.306446211517,3.517306446211517
User_1074,1125.1175431338966,8132.8876129219725,4,1,534.4308329886009,1561.5144216810188,880,2975.9452546696198,2.97594525466962
User_1075,7914.056728152221,17930.048481081092,2,1,3759.1769458723047,3442.5693083675696,660,7861.746254239874,7.861746254239875
User_1076,3994.4119361510366,25982.869008350746,1,3,1897.3456696717424,4988.710849603343,1430,8316.056519275086,8.316056519275085
User_1077,3690.2865301177717,28402.01186770187,1,2,1752.8861018059415,5453.186278598759,990,8196.072380404701,8.1960723804047
User_1078,5757.530978851489,3177.174132112729,0,0,2734.827214954457,610.0174333656439,0,3344.8446483201005,3.3448446483201004
User_1079,2527.7772150554492,4644.858377931596,1,0,1200.6941771513384,891.8128085628664,110,2202.506985714205,2.202506985714205
User_1080,7649.728287651577,28342.08776349239,1,0,3633.6209366344992,5441.680850590539,110,9185.301787225038,9.185301787225038
User_1081,6504.415100908865,22096.056850043777,3,0,3089.5971729317107,4242.442915208405,330,7662.040088140116,7.662040088140116
User_1082,1625.8770161858165,26489.814744893192,1,0,772.2915826882628,5086.0444310194935,110,5968.336013707756,5.968336013707757
User_1083,3923.0654304944987,6078.979024060295,0,0,1863.456079484887,1167.1639726195767,0,3030.620052104464,3.0306200521044637
User_1084,7153.8281529351525,17627.576133282055,2,2,3398.068372644197,3384.4946175901546,1100,7882.562990234352,7.8825629902343515
User_1085,7613.124156039872,21034.18783252421,0,0,3616.233974118939,4038.5640638446484,0,7654.798037963587,7.654798037963587
User_1086,4271.810578749088,20403.35656340918,0,0,2029.1100249058165,3917.4444601745627,0,5946.554485080379,5.946554485080379
User_1087,5293.879724474954,12244.550726000944,2,0,2514.592869125603,2350.9537393921814,220,5085.546608517785,5.085546608517785
User_1088,2169.2376226445267,461.8467507392543,2,1,1030.38787075615,88.67457614193683,660,1779.0624468980868,1.779062446898087
User_1089,7938.180382958836,17487.781704127894,1,0,3770.635681905447,3357.654087192556,110,7238.289769098003,7.238289769098002
User_1090,2621.701909684104,7593.046175388263,1,2,1245.3084070999494,1457.8648656745465,990,3693.1732727744957,3.6931732727744957
User_1091,7599.12241894588,13507.62738428671,0,1,3609.583148999293,2593.4644577830486,440,6643.047606782342,6.643047606782342
User_1092,5547.526542946579,28727.43045251452,1,0,2635.075107899625,5515.666646882788,110,8260.741754782413,8.260741754782414
User_1093,5254.157564152014,11971.059529273041,1,0,2495.7248429722067,2298.443429620424,110,4904.168272592631,4.904168272592631
User_1094,4588.819577115561,25194.0481999328,1,0,2179.689299129891,4837.257254387097,110,7126.946553516988,7.126946553516988
User_1095,2614.6886820243108,5656.218172477534,4,0,1241.9771239615475,1085.9938891156864,440,2767.9710130772337,2.7679710130772337
User_1096,2235.696224038558,20173.814940750864,2,0,1061.955706418315,3873.3724686241662,220,5155.328175042481,5.155328175042481
User_1097,2543.4034634912277,29310.208633168306,2,1,1208.116645158333,5627.560057568315,660,7495.676702726648,7.495676702726648
User_1098,2305.0678350097814,3056.793026188104,1,0,1094.907221629646,586.9042610281159,110,1791.811482657762,1.791811482657762
User_1099,6457.091314967273,249.59826681576035,5,0,3067.118374609455,47.92286722862599,550,3665.0412418380806,3.6650412418380807
User_1100,3450.8768141671108,13007.48377897843,1,1,1639.1664867293775,2497.4368855638586,550,4686.603372293236,4.686603372293236
User_1101,1404.8987359437747,2778.764491541016,3,1,667.326899573293,533.5227823758751,770,1970.849681949168,1.9708496819491679
User_1102,7783.718410985679,22451.53049028694,1,0,3697.266245218197,4310.693854135093,110,8117.9600993532895,8.11796009935329
User_1103,7186.50119474398,27436.45991545677,2,0,3413.5880675033904,5267.8003037677,220,8901.38837127109,8.901388371271091
User_1104,7494.265982366491,13020.629181262764,2,0,3559.7763416240828,2499.960802802451,220,6279.737144426534,6.279737144426534
User_1105,7964.354758525047,7761.3492646632285,0,0,3783.068510299397,1490.1790588153399,0,5273.247569114737,5.273247569114737
User_1106,2217.2667445364114,13032.099570198294,1,0,1053.2017036547954,2502.1631174780723,110,3665.3648211328677,3.6653648211328678
User_1107,3773.694132318611,21703.43453550003,3,1,1792.5047128513402,4167.059430816006,770,6729.564143667347,6.729564143667347
User_1108,6307.669329928639,271.62484741112934,2,0,2996.1429317161032,52.151970702936836,220,3268.29490241904,3.2682949024190404
User_1109,5872.144326376546,17683.619684540914,2,0,2789.2685550288593,3395.2549794318556,220,6404.523534460715,6.404523534460715
User_1110,2077.2713443789853,18398.750546621373,2,0,986.703888580018,3532.560104951304,220,4739.263993531322,4.739263993531321
User_1111,6710.831874934324,19130.647406878066,0,0,3187.6451405938037,3673.0843021205887,0,6860.7294427143925,6.860729442714392
User_1112,2571.0840028566245,7260.662399426316,4,0,1221.2649013568966,1394.0471806898527,440,3055.3120820467493,3.055312082046749
User_1113,2566.7233037583615,21421.581701343803,0,0,1219.1935692852217,4112.94368665801,0,5332.137255943231,5.332137255943231
User_1114,4758.8209602538955,2741.7445899532922,2,1,2260.4399561206,526.4149612710321,660,3446.854917391632,3.446854917391632
User_1115,5150.579543891922,5978.110094004024,1,1,2446.525283348663,1147.7971380487727,550,4144.322421397435,4.144322421397435
User_1116,5060.6034548646785,26324.10139963446,0,0,2403.786641060722,5054.227468729816,0,7458.014109790538,7.458014109790538
User_1117,1640.4078617842843,22161.69452179699,0,0,779.1937343475349,4255.045348185023,0,5034.239082532557,5.034239082532557
User_1118,7142.226038412663,412.36662034035754,2,1,3392.557368246015,79.17439110534865,660,4131.7317593513635,4.131731759351363
User_1119,2859.2002981209425,7451.287811094006,2,0,1358.1201416074477,1430.6472597300492,220,3008.767401337497,3.008767401337497
User_1120,1906.604448979629,6432.194489794937,0,0,905.6371132653238,1234.9813420406279,0,2140.6184553059516,2.1406184553059515
User_1121,7221.23655908284,8124.189841109177,0,0,3430.087365564349,1559.844449492962,0,4989.931815057311,4.989931815057311
User_1122,7689.560487608273,7426.793108396592,2,0,3652.5412316139295,1425.9442768121457,220,5298.485508426075,5.298485508426075
User_1123,7034.893320858155,1875.7888722853722,2,1,3341.5743274076235,360.15146347879147,660,4361.725790886415,4.361725790886415
User_1124,6666.612523074146,13768.21549790461,1,1,3166.6409484602195,2643.4973755976853,550,6360.138324057905,6.360138324057905
User_1125,5586.693864473152,21982.004243584954,2,1,2653.679585624747,4220.544814768311,660,7534.224400393057,7.534224400393057
User_1126,4856.001594263975,18201.95174152309,1,0,2306.600757275388,3494.7747343724336,110,5911.375491647821,5.911375491647821
User_1127,1608.9073193798708,20186.150057942392,3,1,764.2309767054386,3875.7408111249392,770,5409.971787830378,5.409971787830378
User_1128,3859.172491494891,2434.4753560871745,1,0,1833.1069334600732,467.4192683687375,110,2410.526201828811,2.410526201828811
User_1129,3608.8196190861977,28544.721305303618,1,0,1714.189319065944,5480.586490618295,110,7304.775809684239,7.304775809684239
User_1130,2818.2764863222837,25154.755015290746,6,1,1338.6813310030848,4829.712962935823,1100,7268.394293938908,7.268394293938908
User_1131,6063.9407958200945,24152.70955486988,1,0,2880.3718780145446,4637.320234535017,110,7627.692112549562,7.627692112549562
User_1132,4471.130145551396,24689.514151253024,1,1,2123.786819136913,4740.386717040581,550,7414.173536177494,7.414173536177493
User_1133,1567.3235113535357,27981.31524398284,2,1,744.4786678929294,5372.412526844706,660,6776.8911947376355,6.776891194737636
User_1134,2541.2824136486793,16327.61898341093,0,1,1207.1091464831227,3134.902844814899,440,4782.011991298022,4.782011991298022
User_1135,5782.811345617171,6008.460536028777,1,0,2746.8353891681563,1153.6244229175252,110,4010.4598120856817,4.010459812085681
User_1136,1532.9160164321013,18503.508235576235,0,0,728.135107805248,3552.6735812306374,0,4280.808689035885,4.280808689035886
User_1137,6958.448398341381,22286.44481003817,0,0,3305.262989212156,4278.997403527329,0,7584.260392739485,7.584260392739485
User_1138,4466.02568909782,22137.52180062076,1,0,2121.3622023214643,4250.404185719186,110,6481.766388040651,6.481766388040651
User_1139,4364.106041286535,15643.470725006404,3,0,2072.950369611104,3003.5463792012297,330,5406.496748812334,5.406496748812334
User_1140,5146.854492616623,2053.7615800073418,2,0,2444.755883992896,394.3222233614096,220,3059.0781073543058,3.059078107354306
User_1141,6772.766761476044,11133.388152903835,0,0,3217.0642117011207,2137.6105253575365,0,5354.674737058657,5.354674737058657
User_1142,3434.6644553153515,27622.99825390072,2,1,1631.465616274792,5303.615664748939,660,7595.081281023731,7.595081281023731
User_1143,5746.113067913445,17533.46729272278,1,2,2729.4037072588862,3366.425720202774,990,7085.82942746166,7.08582942746166
User_1144,4960.123747970538,16149.958297671403,3,2,2356.0587802860055,3100.7919931529095,1210,6666.850773438915,6.666850773438915
User_1145,2869.197891185949,8065.605431465806,2,0,1362.8689983133258,1548.5962428414348,220,3131.4652411547604,3.1314652411547605
User_1146,7150.409904486106,11053.467597497367,1,0,3396.4447046309,2122.2657787194944,110,5628.7104833503945,5.628710483350394
